,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GoodFloorAreaSFabovegrade,TotalFinishedAreaSF,BsmtFullBath,TotalBathroomsAboveGrade,TotalBathrooms,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotalRooms_bathroomas1,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,TotalPorchArea,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,agebyyrbuilt,agebyyrremodel,OA2,TotalGrBsmtSF
43,1504,60,FV,68.0,7379,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,484.0,Unf,491.0,975.0,GasA,Ex,Y,SBrkr,975,873,1848,2332.0,1.0,2.5,3.5,3,1,Gd,8.0,7,Typ,1,TA,Attchd,2000.0,RFn,2.0,TA,TA,Y,280,184,184,0,No Pool,No Fence,None,0,4,2010,WD,Normal,10,10,3415.0,2823.0
44,1505,20,FV,80.0,8000,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,833.0,Unf,659.0,1492.0,GasA,Ex,Y,SBrkr,1492,0,1492,2325.0,1.0,2.0,3.0,3,1,Gd,7.0,6,Typ,1,Gd,Attchd,2002.0,RFn,2.0,TA,TA,Y,277,137,137,0,No Pool,No Fence,None,0,4,2010,WD,Normal,8,8,3580.0,2984.0
45,1506,20,RL,0.0,10456,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,1967,1967,Hip,CompShg,HdBoard,HdBoard,BrkFace,120.0,TA,TA,CBlock,TA,TA,No,GLQ,506.0,Unf,1323.0,1829.0,GasA,Gd,Y,SBrkr,1829,0,1829,2335.0,1.0,2.0,3.0,4,1,TA,8.0,8,Typ,0,No Fireplace,Attchd,1967.0,RFn,2.0,TA,TA,Y,0,76,76,0,No Pool,No Fence,None,0,5,2010,WD,Normal,43,43,4313.0,3658.0
46,1507,60,RL,80.0,10791,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,1993,1993,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,Gd,TA,Mn,GLQ,1137.0,Unf,143.0,1280.0,GasA,Ex,Y,SBrkr,1280,1215,2495,3632.0,1.0,2.5,3.5,4,1,Gd,9.0,9,Typ,1,TA,Attchd,1993.0,Unf,2.0,TA,TA,Y,224,32,32,0,No Pool,No Fence,None,0,3,2010,WD,Normal,17,17,4435.0,3775.0
47,1508,50,RL,0.0,18837,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1.5Fin,6,1978,1978,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,Gd,TA,Mn,ALQ,687.0,LwQ,491.0,1224.0,GasA,TA,Y,SBrkr,1287,604,1891,2624.0,0.0,3.0,3.5,3,1,TA,8.0,7,Typ,1,TA,Attchd,1978.0,RFn,2.0,TA,TA,Y,0,69,69,0,No Pool,No Fence,None,0,4,2010,WD,Normal,32,32,3793.0,3115.0
48,1509,60,RL,80.0,9600,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,1971,1971,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,329.0,Unf,386.0,715.0,GasA,TA,Y,SBrkr,930,715,1645,1974.0,0.0,2.0,2.0,4,1,TA,8.0,7,Typ,0,No Fireplace,Attchd,1971.0,RFn,2.0,TA,TA,Y,0,78,78,0,No Pool,GdWo,None,0,6,2010,WD,Normal,39,39,2801.0,2360.0
49,1510,20,RL,80.0,9600,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,1Story,5,1966,1966,Hip,CompShg,VinylSd,VinylSd,BrkFace,172.0,TA,TA,CBlock,TA,TA,No,Rec,698.0,Unf,534.0,1232.0,GasA,TA,Y,SBrkr,1232,0,1232,1930.0,1.0,1.5,2.5,3,1,TA,7.0,6,Typ,0,No Fireplace,Attchd,1966.0,RFn,2.0,TA,TA,Y,0,224,224,0,No Pool,No Fence,None,0,4,2010,WD,Normal,44,44,3126.0,2464.0
50,1511,20,RL,90.0,9900,Pave,No Alley Access,Reg,Lvl,AllPub,Corner,Gtl,Names,Norm,Norm,1Fam,1Story,5,1966,1966,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,BLQ,1059.0,Unf,150.0,1209.0,GasA,Gd,Y,SBrkr,1209,0,1209,2268.0,1.0,1.0,2.0,3,1,TA,6.0,6,Typ,0,No Fireplace,Attchd,1966.0,RFn,2.0,TA,TA,Y,0,0,120,0,No Pool,No Fence,None,0,4,2010,ConLD,Normal,44,44,2922.0,2418.0
51,1512,20,RL,88.0,9680,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,1Story,5,1967,1967,Gable,CompShg,Wd Sdng,Plywood,BrkFace,268.0,TA,TA,CBlock,TA,TA,No,BLQ,1010.0,Unf,500.0,1510.0,GasA,Ex,Y,SBrkr,1510,0,1510,2520.0,1.0,2.0,3.0,3,1,Gd,7.0,6,Typ,0,No Fireplace,Attchd,1967.0,RFn,2.0,TA,TA,Y,0,40,244,0,No Pool,GdPrv,None,0,4,2010,WD,Normal,43,43,3805.0,3020.0
52,1513,80,RL,0.0,10600,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,SLvl,6,1964,1964,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,533.0,533.0,GasA,TA,Y,SBrkr,1131,644,1775,1775.0,0.0,2.0,2.0,3,1,TA,6.0,8,Typ,0,No Fireplace,Attchd,1964.0,Unf,2.0,TA,TA,Y,0,172,172,0,No Pool,No Fence,None,0,5,2010,COD,Family,46,46,2788.0,2308.0
53,1514,90,RL,98.0,13260,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,Duplx,1Story,5,1962,2001,Hip,CompShg,HdBoard,HdBoard,BrkFace,144.0,TA,TA,CBlock,TA,TA,No,BLQ,1500.0,Unf,228.0,1728.0,GasA,TA,Y,SBrkr,1728,0,1728,3228.0,2.0,2.0,4.0,6,2,TA,12.0,10,Typ,0,No Fireplace,No Garage,1950.0,No Garage,0.0,No Garage,No Garage,Y,0,0,0,0,No Pool,No Fence,None,0,1,2010,Oth,Abnorml,48,9,3600.0,3456.0
54,1515,50,RL,68.0,9724,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,1.5Fin,5,1952,2002,Gable,CompShg,MetalSd,MetalSd,BrkFace,265.0,Gd,TA,CBlock,TA,TA,No,LwQ,670.0,Unf,470.0,1140.0,GasA,Gd,Y,SBrkr,1929,532,2461,3131.0,0.0,2.0,2.0,3,1,TA,6.0,7,Min2,2,Gd,Detchd,1994.0,Unf,2.0,TA,TA,Y,0,0,0,0,No Pool,GdWo,None,0,3,2010,WD,Normal,58,8,4266.0,3601.0
55,1516,50,RL,120.0,17360,Pave,No Alley Access,Reg,Lvl,AllPub,Corner,Gtl,Names,Artery,Norm,1Fam,1.5Fin,6,1949,1950,Gable,CompShg,MetalSd,MetalSd,Stone,340.0,TA,Gd,CBlock,TA,TA,No,Rec,300.0,Unf,482.0,782.0,GasA,TA,Y,SBrkr,1019,537,1556,1856.0,0.0,2.0,2.0,3,1,TA,6.0,6,Typ,1,Gd,Attchd,1949.0,Unf,2.0,TA,TA,Y,0,0,150,0,No Pool,No Fence,None,0,1,2010,WD,Normal,61,60,3148.0,2338.0
56,1517,85,RL,75.0,11380,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,SFoyer,6,1966,2008,Gable,CompShg,HdBoard,HdBoard,BrkFace,216.0,TA,TA,CBlock,TA,TA,Gd,GLQ,944.0,Unf,136.0,1080.0,GasA,Gd,Y,SBrkr,1128,0,1128,2072.0,1.0,1.0,2.0,2,1,Gd,5.0,5,Typ,1,Gd,Attchd,1966.0,Unf,1.0,TA,TA,Y,238,0,0,0,No Pool,No Fence,Shed,1500,1,2010,WD,Normal,44,2,2739.0,2208.0
57,1518,90,RL,70.0,8267,Pave,No Alley Access,Reg,Lvl,AllPub,Corner,Gtl,Names,Feedr,Norm,Duplx,1Story,5,1958,1958,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,1604.0,1604.0,GasA,TA,Y,SBrkr,1604,0,1604,1604.0,0.0,2.0,2.0,4,2,TA,8.0,8,Typ,0,No Fireplace,Attchd,1958.0,Unf,2.0,TA,TA,Y,42,0,0,0,No Pool,No Fence,None,0,3,2010,WD,Normal,52,52,3784.0,3208.0
58,1519,20,RL,70.0,8197,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,1Story,7,2003,2009,Gable,CompShg,VinylSd,VinylSd,BrkFace,506.0,Gd,TA,PConc,Gd,TA,No,GLQ,1188.0,Unf,292.0,1480.0,GasA,Ex,Y,SBrkr,1480,0,1480,2668.0,1.0,2.0,3.0,3,1,Gd,7.0,7,Typ,0,No Fireplace,Attchd,2003.0,RFn,2.0,TA,TA,Y,252,73,73,0,No Pool,MnPrv,Shed,300,2,2010,WD,Normal,7,1,4086.0,2960.0
59,1520,20,RL,0.0,8050,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,1Story,5,1959,1959,Hip,CompShg,MetalSd,MetalSd,BrkFace,150.0,TA,TA,CBlock,TA,TA,No,BLQ,856.0,Rec,125.0,1143.0,GasA,TA,Y,SBrkr,1143,0,1143,2161.0,1.0,1.0,2.0,3,1,TA,6.0,6,Typ,0,No Fireplace,Attchd,1959.0,RFn,1.0,TA,TA,Y,0,0,0,0,No Pool,GdPrv,None,0,5,2010,WD,Normal,51,51,2744.0,2286.0
60,1521,20,RL,87.0,10725,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,1Story,5,1959,1959,Hip,CompShg,MetalSd,MetalSd,BrkFace,91.0,TA,TA,CBlock,TA,TA,No,Rec,936.0,Unf,270.0,1206.0,GasA,Fa,Y,SBrkr,1206,0,1206,2142.0,0.0,1.0,1.0,3,1,TA,5.0,6,Typ,0,No Fireplace,Attchd,1959.0,RFn,1.0,TA,TA,Y,0,21,21,0,No Pool,No Fence,None,0,5,2010,WD,Normal,51,51,2815.0,2412.0
61,1522,20,RL,80.0,10032,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,1Story,6,1959,1959,Gable,CompShg,Wd Sdng,Wd Sdng,Stone,432.0,TA,TA,CBlock,TA,TA,No,Rec,734.0,Unf,510.0,1244.0,GasA,Ex,Y,SBrkr,1580,0,1580,2314.0,1.0,1.5,2.5,3,1,TA,7.0,6,Typ,2,Gd,Attchd,1956.0,Unf,2.0,TA,TA,Y,0,28,188,0,No Pool,GdWo,None,0,6,2010,WD,Normal,51,51,3696.0,2824.0
62,1523,50,RL,60.0,8382,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,1.5Fin,4,1956,1956,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,832.0,832.0,GasA,TA,Y,FuseA,832,505,1337,1337.0,0.0,1.0,1.0,3,1,TA,5.0,5,Typ,0,No Fireplace,Attchd,1956.0,Unf,1.0,TA,TA,Y,0,0,0,0,No Pool,No Fence,None,0,2,2010,WD,Normal,54,54,2432.0,2169.0
63,1524,20,RL,60.0,10950,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,1Story,5,1952,1952,Gable,CompShg,WdShing,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,339.0,Unf,525.0,864.0,GasA,TA,Y,SBrkr,1064,0,1064,1403.0,0.0,1.0,1.5,2,1,Fa,5.0,4,Typ,0,No Fireplace,Detchd,1952.0,Unf,1.0,TA,TA,Y,0,0,0,0,No Pool,No Fence,None,0,5,2010,WD,Normal,58,58,2246.0,1928.0
64,1525,20,RL,119.0,10895,Pave,No Alley Access,Reg,Lvl,AllPub,Corner,Gtl,Names,Norm,Norm,1Fam,1Story,5,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Rec,648.0,Unf,324.0,972.0,GasA,TA,Y,SBrkr,972,0,972,1620.0,0.0,1.0,1.0,3,1,TA,5.0,5,Typ,0,No Fireplace,Attchd,1955.0,Unf,1.0,TA,TA,Y,0,0,205,0,No Pool,GdWo,None,0,6,2010,WD,Normal,55,55,2249.0,1944.0
65,1526,190,RL,70.0,13587,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,2FmCon,1Story,5,1958,1958,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Av,Rec,532.0,Unf,456.0,988.0,GasA,TA,Y,SBrkr,988,0,988,1520.0,1.0,1.0,2.0,2,1,TA,5.0,5,Typ,0,No Fireplace,Attchd,1958.0,Unf,1.0,TA,TA,Y,0,0,0,0,No Pool,No Fence,None,0,4,2010,WD,Abnorml,52,52,2240.0,1976.0
66,1527,30,RL,65.0,7898,Pave,No Alley Access,Reg,Lvl,AllPub,Corner,Gtl,Names,Norm,Norm,1Fam,1Story,4,1920,1994,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,576.0,576.0,GasA,Gd,Y,SBrkr,985,0,985,985.0,0.0,1.0,1.5,2,1,TA,5.0,4,Typ,0,No Fireplace,Detchd,1989.0,Unf,2.0,TA,TA,N,0,0,0,0,No Pool,No Fence,None,0,4,2010,WD,Normal,90,16,2237.0,1561.0
67,1528,50,RL,60.0,8064,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Names,Artery,Norm,1Fam,1.5Fin,6,1948,2004,Gable,CompShg,WdShing,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,481.0,Rec,161.0,816.0,GasA,TA,Y,SBrkr,816,408,1224,1879.0,1.0,1.0,2.0,3,1,TA,6.0,5,Typ,0,No Fireplace,Detchd,1950.0,Unf,1.0,TA,TA,Y,414,0,0,0,No Pool,GdWo,None,0,5,2010,WD,Normal,62,6,2320.0,2040.0
68,1529,20,RL,81.0,7635,Pave,No Alley Access,IR1,Lvl,AllPub,Corner,Gtl,Names,Norm,Norm,1Fam,1Story,5,1960,1960,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,588.0,LwQ,237.0,1175.0,GasA,Ex,Y,SBrkr,1175,0,1175,2113.0,0.0,1.5,1.5,3,1,TA,6.0,6,Typ,0,No Fireplace,Detchd,1960.0,RFn,2.0,TA,TA,Y,0,0,0,0,No Pool,No Fence,None,0,6,2010,WD,Normal,50,50,2834.0,2350.0
69,1530,20,RL,80.0,9760,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Mod,Names,Norm,Norm,1Fam,1Story,6,1963,1984,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,218.0,TA,TA,CBlock,TA,TA,Gd,BLQ,717.0,LwQ,415.0,1395.0,GasA,TA,Y,SBrkr,1395,0,1395,2375.0,1.0,1.0,2.0,2,1,TA,5.0,7,Min1,1,TA,Attchd,1963.0,RFn,2.0,TA,TA,Y,657,0,353,0,No Pool,No Fence,None,0,5,2010,WD,Normal,47,26,3448.0,2790.0
70,1531,50,RM,60.0,4800,Pave,No Alley Access,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,1900,1954,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,771.0,TA,TA,PConc,TA,TA,No,ALQ,48.0,Unf,661.0,709.0,GasA,TA,Y,SBrkr,1157,687,1844,1892.0,1.0,1.0,2.0,3,1,TA,6.0,9,Min2,2,Gd,Basment,1900.0,Unf,1.0,TA,TA,Y,84,0,0,0,No Pool,No Fence,None,0,1,2010,COD,Abnorml,110,56,3564.0,2553.0
71,1532,30,RM,56.0,4485,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,5,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,BLQ,579.0,Unf,357.0,936.0,GasA,TA,Y,SBrkr,936,0,936,1515.0,1.0,1.0,2.0,2,1,TA,5.0,5,Typ,1,Gd,No Garage,1950.0,No Garage,0.0,No Garage,No Garage,P,51,0,135,0,No Pool,MnPrv,None,0,5,2010,WD,Normal,90,60,1872.0,1872.0
72,1533,20,RM,69.0,5805,Pave,Grvl,Reg,Bnk,AllPub,Inside,Mod,OldTown,Norm,Norm,1Fam,1Story,5,1957,1957,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Mn,BLQ,274.0,Rec,0.0,1347.0,GasA,Gd,Y,SBrkr,1347,0,1347,2694.0,1.0,1.0,2.5,3,1,Gd,7.0,6,Typ,0,No Fireplace,Detchd,1957.0,Unf,2.0,TA,TA,Y,0,0,0,0,No Pool,No Fence,None,0,6,2010,WD,Normal,53,53,3245.0,2694.0
73,1534,45,RM,50.0,6900,Pave,No Alley Access,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,1938,2000,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,827.0,827.0,GasA,Gd,Y,SBrkr,827,424,1251,1251.0,0.0,1.0,1.0,3,1,Fa,5.0,6,Typ,0,No Fireplace,Detchd,1938.0,Unf,1.0,Fa,TA,N,0,0,0,0,No Pool,No Fence,None,0,1,2010,WD,Normal,72,10,2318.0,2078.0
74,1535,50,RM,69.0,11851,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,1948,2009,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,BrkTil,TA,TA,No,BLQ,780.0,Unf,247.0,1027.0,GasA,Ex,Y,SBrkr,1027,606,1633,2413.0,0.0,1.0,1.0,3,1,Gd,5.0,7,Typ,1,Gd,Detchd,1948.0,Unf,1.0,TA,TA,Y,0,100,226,0,No Pool,No Fence,None,0,6,2010,WD,Normal,62,1,2900.0,2660.0
75,1536,50,RM,0.0,8239,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,1920,1962,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,176.0,Unf,832.0,1008.0,GasA,TA,Y,SBrkr,1060,185,1245,1421.0,0.0,1.0,1.0,3,1,TA,5.0,6,Typ,0,No Fireplace,Detchd,1962.0,Unf,1.0,TA,TA,Y,0,0,334,0,No Pool,No Fence,None,0,3,2010,WD,Normal,90,48,2568.0,2253.0
76,1537,30,RM,68.0,9656,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,2,1923,1970,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,Fa,BrkTil,Fa,Fa,No,Unf,0.0,Unf,678.0,678.0,GasA,TA,N,SBrkr,832,0,832,832.0,0.0,1.0,1.0,2,1,TA,4.0,5,Typ,1,Gd,Detchd,1928.0,Unf,2.0,Fa,Fa,N,0,0,0,0,No Pool,No Fence,None,0,6,2010,WD,Abnorml,87,40,2290.0,1510.0
77,1538,70,RM,60.0,9600,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,8,1900,2003,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,BrkTil,TA,TA,No,Unf,0.0,Unf,930.0,930.0,GasW,TA,N,SBrkr,930,636,1566,1566.0,0.0,2.0,2.0,3,1,Gd,6.0,7,Typ,0,No Fireplace,Detchd,1930.0,Unf,1.0,TA,TA,Y,54,228,474,0,No Pool,No Fence,None,0,4,2010,WD,Abnorml,110,7,2784.0,2496.0
78,1539,70,RM,50.0,9000,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,8,1890,2002,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,Stone,Fa,Fa,No,Unf,0.0,Unf,346.0,346.0,GasA,Ex,Y,SBrkr,1157,1111,2268,2268.0,0.0,3.0,3.0,3,1,Gd,7.0,7,Typ,0,No Fireplace,Detchd,2003.0,Unf,2.0,TA,TA,N,0,108,108,0,No Pool,No Fence,None,0,4,2010,WD,Normal,120,8,3238.0,2614.0
79,1540,190,RM,100.0,9045,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2FmCon,2Story,5,1910,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Fa,BrkTil,TA,TA,Mn,Unf,0.0,Unf,840.0,840.0,Grav,Fa,N,FuseF,1128,1128,2256,2256.0,0.0,2.0,2.0,4,2,Fa,8.0,12,Typ,0,No Fireplace,No Garage,1950.0,No Garage,0.0,No Garage,No Garage,N,0,18,36,0,No Pool,No Fence,None,0,6,2010,WD,Abnorml,100,60,3096.0,3096.0
80,1541,70,RM,60.0,10560,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,1922,1994,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Fa,TA,No,Rec,283.0,Unf,455.0,738.0,GasA,Ex,Y,SBrkr,868,602,1470,1753.0,0.0,1.5,1.5,2,1,TA,5.0,6,Min1,0,No Fireplace,Detchd,1970.0,Unf,2.0,TA,TA,Y,0,0,0,0,No Pool,No Fence,None,0,6,2010,WD,Normal,88,16,2832.0,2208.0
81,1542,50,RM,53.0,5830,Pave,No Alley Access,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Feedr,1Fam,1.5Fin,5,1950,1997,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Rec,788.0,Unf,200.0,988.0,GasA,Ex,Y,SBrkr,1030,582,1612,2400.0,0.0,1.5,1.5,3,1,TA,6.0,7,Typ,0,No Fireplace,Detchd,1950.0,Unf,1.0,TA,TA,Y,0,0,0,0,No Pool,MnPrv,None,0,3,2010,WD,Normal,60,13,2963.0,2600.0
82,1543,75,RL,0.0,7793,Pave,No Alley Access,IR1,Bnk,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,2.5Unf,7,1922,2005,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,TA,No,BLQ,474.0,Unf,634.0,1108.0,GasA,TA,N,FuseA,1160,908,2068,2542.0,0.0,1.5,1.5,3,1,Gd,6.0,8,Typ,1,Gd,Detchd,1928.0,Unf,1.0,TA,TA,Y,0,0,60,0,No Pool,No Fence,None,0,5,2010,WD,Normal,88,5,3491.0,3176.0
83,1544,30,RM,50.0,5000,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,4,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,188.0,Unf,577.0,765.0,GasA,TA,N,FuseF,765,0,765,953.0,1.0,1.0,2.0,2,1,Gd,5.0,4,Typ,0,No Fireplace,Detchd,1926.0,Unf,1.0,Fa,TA,P,135,0,41,0,No Pool,MnPrv,None,0,4,2010,WD,Normal,85,60,1730.0,1530.0
84,1545,50,RM,50.0,6000,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,1939,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,Gd,No,BLQ,452.0,LwQ,144.0,608.0,GasA,TA,Y,SBrkr,608,524,1132,1596.0,1.0,1.0,2.0,2,1,TA,5.0,5,Typ,0,No Fireplace,Detchd,1939.0,Unf,1.0,TA,TA,Y,0,0,128,0,No Pool,MnPrv,None,0,4,2010,WD,Abnorml,71,60,1980.0,1740.0
85,1546,50,RM,50.0,6000,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,LwQ,264.0,Unf,308.0,572.0,GasA,Ex,Y,FuseA,848,348,1196,1460.0,0.0,1.5,2.0,3,1,TA,7.0,6,Typ,2,Gd,Detchd,1973.0,Unf,2.0,TA,TA,Y,0,0,0,0,No Pool,No Fence,None,0,3,2010,WD,Normal,70,60,2344.0,1768.0
86,1547,50,RM,53.0,6360,Pave,No Alley Access,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1.5Fin,5,1942,1950,Gable,CompShg,MetalSd,MetalSd,Stone,300.0,TA,TA,CBlock,TA,TA,No,Rec,360.0,LwQ,316.0,835.0,GasA,TA,Y,FuseA,955,498,1453,1972.0,0.0,1.5,1.5,3,1,Gd,6.0,7,Min2,2,Fa,Detchd,1942.0,Unf,1.0,TA,TA,Y,0,0,183,0,No Pool,No Fence,None,0,3,2010,WD,Normal,68,60,2828.0,2288.0
87,1548,50,RM,50.0,6000,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,1948,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,300.0,Unf,480.0,780.0,GasA,TA,Y,SBrkr,780,636,1416,1716.0,0.0,1.5,1.5,3,1,TA,6.0,6,Typ,0,No Fireplace,Detchd,1948.0,Unf,1.0,TA,TA,P,221,0,48,0,No Pool,No Fence,None,0,3,2010,WD,Normal,62,60,2508.0,2196.0
