,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,FinishedBsmtAreaSF,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,GoodFloorAreaSFabovegrade,TotalFinishedAreaSF,BsmtFullBath,BsmtHalfBath,TotalBathBasement,FullBath,HalfBath,TotalBathroomsAboveGrade,TotalBathrooms,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotalRooms,TotalRooms_bathroomas1,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,TotalPorchArea,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,agebyyrbuilt,agebyyrremodel
39,1500,160,FV,24.0,2544,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsI,2Story,6,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,216.0,Gd,TA,PConc,Gd,TA,No,GLQ,376.0,Unf,0.0,376.0,224.0,600.0,GasA,Ex,Y,SBrkr,600,636,0,1236,1236,1612.0,1.0,0.0,1.0,2,1,2.5,3.5,2,1,Gd,6.5,7.0,4,Typ,0,No Fireplace,Detchd,2005.0,RFn,2.0,480.0,TA,TA,Y,0,166,0,0,0,166,0,No Pool,No Fence,None,0,5,2010,WD,Normal,5,5
40,1501,160,FV,0.0,2980,Pave,No Alley Access,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,1159.0,Gd,TA,PConc,Gd,TA,No,GLQ,466.0,Unf,0.0,466.0,290.0,756.0,GasA,Ex,Y,SBrkr,756,756,0,1512,1512,1978.0,1.0,0.0,1.0,2,1,2.5,3.5,2,1,Gd,6.5,7.0,5,Typ,0,No Fireplace,Detchd,2000.0,Unf,2.0,440.0,TA,TA,Y,0,32,0,0,0,32,0,No Pool,No Fence,None,0,5,2010,WD,Normal,10,10
41,1502,160,FV,0.0,2403,Pave,No Alley Access,IR1,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,244.0,Unf,0.0,244.0,286.0,530.0,GasA,Ex,Y,SBrkr,530,550,0,1080,1080,1324.0,0.0,0.0,0.0,2,1,2.5,2.5,2,1,Gd,5.5,6.0,4,Typ,0,No Fireplace,Attchd,2003.0,RFn,2.0,496.0,TA,TA,Y,0,50,0,0,0,50,0,No Pool,No Fence,None,0,6,2010,WD,Normal,7,7
42,1503,20,FV,57.0,12853,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,2010,2010,Gable,CompShg,CemntBd,CemntBd,None,0.0,Gd,TA,PConc,Ex,Po,No,GLQ,1032.0,Unf,0.0,1032.0,610.0,1642.0,GasA,Ex,Y,SBrkr,1418,0,0,1418,1418,2450.0,1.0,0.0,1.0,1,1,1.5,2.5,1,1,Gd,4.5,5.0,6,Typ,1,Gd,Attchd,2010.0,RFn,3.0,852.0,TA,TA,Y,160,192,0,224,0,416,0,No Pool,No Fence,None,0,4,2010,New,Partial,0,0
43,1504,60,FV,68.0,7379,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,484.0,Unf,0.0,484.0,491.0,975.0,GasA,Ex,Y,SBrkr,975,873,0,1848,1848,2332.0,1.0,0.0,1.0,2,1,2.5,3.5,3,1,Gd,7.5,8.0,7,Typ,1,TA,Attchd,2000.0,RFn,2.0,592.0,TA,TA,Y,280,184,0,0,0,184,0,No Pool,No Fence,None,0,4,2010,WD,Normal,10,10
44,1505,20,FV,80.0,8000,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,833.0,Unf,0.0,833.0,659.0,1492.0,GasA,Ex,Y,SBrkr,1492,0,0,1492,1492,2325.0,1.0,0.0,1.0,2,0,2.0,3.0,3,1,Gd,7.0,7.0,6,Typ,1,Gd,Attchd,2002.0,RFn,2.0,596.0,TA,TA,Y,277,137,0,0,0,137,0,No Pool,No Fence,None,0,4,2010,WD,Normal,8,8
45,1506,20,RL,0.0,10456,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,1967,1967,Hip,CompShg,HdBoard,HdBoard,BrkFace,120.0,TA,TA,CBlock,TA,TA,No,GLQ,506.0,Unf,0.0,506.0,1323.0,1829.0,GasA,Gd,Y,SBrkr,1829,0,0,1829,1829,2335.0,1.0,0.0,1.0,2,0,2.0,3.0,4,1,TA,8.0,8.0,8,Typ,0,No Fireplace,Attchd,1967.0,RFn,2.0,535.0,TA,TA,Y,0,76,0,0,0,76,0,No Pool,No Fence,None,0,5,2010,WD,Normal,43,43
46,1507,60,RL,80.0,10791,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,1993,1993,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,Gd,TA,Mn,GLQ,1137.0,Unf,0.0,1137.0,143.0,1280.0,GasA,Ex,Y,SBrkr,1280,1215,0,2495,2495,3632.0,1.0,0.0,1.0,2,1,2.5,3.5,4,1,Gd,8.5,9.0,9,Typ,1,TA,Attchd,1993.0,Unf,2.0,660.0,TA,TA,Y,224,32,0,0,0,32,0,No Pool,No Fence,None,0,3,2010,WD,Normal,17,17
47,1508,50,RL,0.0,18837,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1.5Fin,6,1978,1978,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,Gd,TA,Mn,ALQ,687.0,LwQ,46.0,733.0,491.0,1224.0,GasA,TA,Y,SBrkr,1287,604,0,1891,1891,2624.0,0.0,1.0,0.5,3,0,3.0,3.5,3,1,TA,7.5,8.0,7,Typ,1,TA,Attchd,1978.0,RFn,2.0,678.0,TA,TA,Y,0,69,0,0,0,69,0,No Pool,No Fence,None,0,4,2010,WD,Normal,32,32
48,1509,60,RL,80.0,9600,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,1971,1971,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,329.0,Unf,0.0,329.0,386.0,715.0,GasA,TA,Y,SBrkr,930,715,0,1645,1645,1974.0,0.0,0.0,0.0,1,2,2.0,2.0,4,1,TA,7.0,8.0,7,Typ,0,No Fireplace,Attchd,1971.0,RFn,2.0,441.0,TA,TA,Y,0,78,0,0,0,78,0,No Pool,GdWo,None,0,6,2010,WD,Normal,39,39
49,1510,20,RL,80.0,9600,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,1Story,5,1966,1966,Hip,CompShg,VinylSd,VinylSd,BrkFace,172.0,TA,TA,CBlock,TA,TA,No,Rec,698.0,Unf,0.0,698.0,534.0,1232.0,GasA,TA,Y,SBrkr,1232,0,0,1232,1232,1930.0,1.0,0.0,1.0,1,1,1.5,2.5,3,1,TA,6.5,7.0,6,Typ,0,No Fireplace,Attchd,1966.0,RFn,2.0,490.0,TA,TA,Y,0,224,0,0,0,224,0,No Pool,No Fence,None,0,4,2010,WD,Normal,44,44
50,1511,20,RL,90.0,9900,Pave,No Alley Access,Reg,Lvl,AllPub,Corner,Gtl,Names,Norm,Norm,1Fam,1Story,5,1966,1966,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,BLQ,1059.0,Unf,0.0,1059.0,150.0,1209.0,GasA,Gd,Y,SBrkr,1209,0,0,1209,1209,2268.0,1.0,0.0,1.0,1,0,1.0,2.0,3,1,TA,6.0,6.0,6,Typ,0,No Fireplace,Attchd,1966.0,RFn,2.0,504.0,TA,TA,Y,0,0,120,0,0,120,0,No Pool,No Fence,None,0,4,2010,ConLD,Normal,44,44
51,1512,20,RL,88.0,9680,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,1Story,5,1967,1967,Gable,CompShg,Wd Sdng,Plywood,BrkFace,268.0,TA,TA,CBlock,TA,TA,No,BLQ,1010.0,Unf,0.0,1010.0,500.0,1510.0,GasA,Ex,Y,SBrkr,1510,0,0,1510,1510,2520.0,1.0,0.0,1.0,2,0,2.0,3.0,3,1,Gd,7.0,7.0,6,Typ,0,No Fireplace,Attchd,1967.0,RFn,2.0,517.0,TA,TA,Y,0,40,0,0,204,244,0,No Pool,GdPrv,None,0,4,2010,WD,Normal,43,43
52,1513,80,RL,0.0,10600,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,SLvl,6,1964,1964,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,0.0,533.0,533.0,GasA,TA,Y,SBrkr,1131,644,0,1775,1775,1775.0,0.0,0.0,0.0,2,0,2.0,2.0,3,1,TA,6.0,6.0,8,Typ,0,No Fireplace,Attchd,1964.0,Unf,2.0,480.0,TA,TA,Y,0,172,0,0,0,172,0,No Pool,No Fence,None,0,5,2010,COD,Family,46,46
53,1514,90,RL,98.0,13260,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,Duplx,1Story,5,1962,2001,Hip,CompShg,HdBoard,HdBoard,BrkFace,144.0,TA,TA,CBlock,TA,TA,No,BLQ,1500.0,Unf,0.0,1500.0,228.0,1728.0,GasA,TA,Y,SBrkr,1728,0,0,1728,1728,3228.0,2.0,0.0,2.0,2,0,2.0,4.0,6,2,TA,12.0,12.0,10,Typ,0,No Fireplace,No Garage,1950.0,No Garage,0.0,0.0,No Garage,No Garage,Y,0,0,0,0,0,0,0,No Pool,No Fence,None,0,1,2010,Oth,Abnorml,48,9
54,1515,50,RL,68.0,9724,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,1.5Fin,5,1952,2002,Gable,CompShg,MetalSd,MetalSd,BrkFace,265.0,Gd,TA,CBlock,TA,TA,No,LwQ,670.0,Unf,0.0,670.0,470.0,1140.0,GasA,Gd,Y,SBrkr,1929,532,0,2461,2461,3131.0,0.0,0.0,0.0,2,0,2.0,2.0,3,1,TA,6.0,6.0,7,Min2,2,Gd,Detchd,1994.0,Unf,2.0,400.0,TA,TA,Y,0,0,0,0,0,0,0,No Pool,GdWo,None,0,3,2010,WD,Normal,58,8
55,1516,50,RL,120.0,17360,Pave,No Alley Access,Reg,Lvl,AllPub,Corner,Gtl,Names,Artery,Norm,1Fam,1.5Fin,6,1949,1950,Gable,CompShg,MetalSd,MetalSd,Stone,340.0,TA,Gd,CBlock,TA,TA,No,Rec,300.0,Unf,0.0,300.0,482.0,782.0,GasA,TA,Y,SBrkr,1019,537,0,1556,1556,1856.0,0.0,0.0,0.0,2,0,2.0,2.0,3,1,TA,6.0,6.0,6,Typ,1,Gd,Attchd,1949.0,Unf,2.0,470.0,TA,TA,Y,0,0,150,0,0,150,0,No Pool,No Fence,None,0,1,2010,WD,Normal,61,60
56,1517,85,RL,75.0,11380,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,SFoyer,6,1966,2008,Gable,CompShg,HdBoard,HdBoard,BrkFace,216.0,TA,TA,CBlock,TA,TA,Gd,GLQ,944.0,Unf,0.0,944.0,136.0,1080.0,GasA,Gd,Y,SBrkr,1128,0,0,1128,1128,2072.0,1.0,0.0,1.0,1,0,1.0,2.0,2,1,Gd,5.0,5.0,5,Typ,1,Gd,Attchd,1966.0,Unf,1.0,315.0,TA,TA,Y,238,0,0,0,0,0,0,No Pool,No Fence,Shed,1500,1,2010,WD,Normal,44,2
57,1518,90,RL,70.0,8267,Pave,No Alley Access,Reg,Lvl,AllPub,Corner,Gtl,Names,Feedr,Norm,Duplx,1Story,5,1958,1958,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,0.0,1604.0,1604.0,GasA,TA,Y,SBrkr,1604,0,0,1604,1604,1604.0,0.0,0.0,0.0,2,0,2.0,2.0,4,2,TA,8.0,8.0,8,Typ,0,No Fireplace,Attchd,1958.0,Unf,2.0,576.0,TA,TA,Y,42,0,0,0,0,0,0,No Pool,No Fence,None,0,3,2010,WD,Normal,52,52
58,1519,20,RL,70.0,8197,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,1Story,7,2003,2009,Gable,CompShg,VinylSd,VinylSd,BrkFace,506.0,Gd,TA,PConc,Gd,TA,No,GLQ,1188.0,Unf,0.0,1188.0,292.0,1480.0,GasA,Ex,Y,SBrkr,1480,0,0,1480,1480,2668.0,1.0,0.0,1.0,2,0,2.0,3.0,3,1,Gd,7.0,7.0,7,Typ,0,No Fireplace,Attchd,2003.0,RFn,2.0,620.0,TA,TA,Y,252,73,0,0,0,73,0,No Pool,MnPrv,Shed,300,2,2010,WD,Normal,7,1
59,1520,20,RL,0.0,8050,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,1Story,5,1959,1959,Hip,CompShg,MetalSd,MetalSd,BrkFace,150.0,TA,TA,CBlock,TA,TA,No,BLQ,856.0,Rec,162.0,1018.0,125.0,1143.0,GasA,TA,Y,SBrkr,1143,0,0,1143,1143,2161.0,1.0,0.0,1.0,1,0,1.0,2.0,3,1,TA,6.0,6.0,6,Typ,0,No Fireplace,Attchd,1959.0,RFn,1.0,308.0,TA,TA,Y,0,0,0,0,0,0,0,No Pool,GdPrv,None,0,5,2010,WD,Normal,51,51
60,1521,20,RL,87.0,10725,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,1Story,5,1959,1959,Hip,CompShg,MetalSd,MetalSd,BrkFace,91.0,TA,TA,CBlock,TA,TA,No,Rec,936.0,Unf,0.0,936.0,270.0,1206.0,GasA,Fa,Y,SBrkr,1206,0,0,1206,1206,2142.0,0.0,0.0,0.0,1,0,1.0,1.0,3,1,TA,5.0,5.0,6,Typ,0,No Fireplace,Attchd,1959.0,RFn,1.0,312.0,TA,TA,Y,0,21,0,0,0,21,0,No Pool,No Fence,None,0,5,2010,WD,Normal,51,51
61,1522,20,RL,80.0,10032,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,1Story,6,1959,1959,Gable,CompShg,Wd Sdng,Wd Sdng,Stone,432.0,TA,TA,CBlock,TA,TA,No,Rec,734.0,Unf,0.0,734.0,510.0,1244.0,GasA,Ex,Y,SBrkr,1580,0,0,1580,1580,2314.0,1.0,0.0,1.0,1,1,1.5,2.5,3,1,TA,6.5,7.0,6,Typ,2,Gd,Attchd,1956.0,Unf,2.0,440.0,TA,TA,Y,0,28,0,0,160,188,0,No Pool,GdWo,None,0,6,2010,WD,Normal,51,51
62,1523,50,RL,60.0,8382,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,1.5Fin,4,1956,1956,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,0.0,832.0,832.0,GasA,TA,Y,FuseA,832,505,0,1337,1337,1337.0,0.0,0.0,0.0,1,0,1.0,1.0,3,1,TA,5.0,5.0,5,Typ,0,No Fireplace,Attchd,1956.0,Unf,1.0,263.0,TA,TA,Y,0,0,0,0,0,0,0,No Pool,No Fence,None,0,2,2010,WD,Normal,54,54
63,1524,20,RL,60.0,10950,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,1Story,5,1952,1952,Gable,CompShg,WdShing,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,339.0,Unf,0.0,339.0,525.0,864.0,GasA,TA,Y,SBrkr,1064,0,0,1064,1064,1403.0,0.0,1.0,0.5,1,0,1.0,1.5,2,1,Fa,4.5,5.0,4,Typ,0,No Fireplace,Detchd,1952.0,Unf,1.0,318.0,TA,TA,Y,0,0,0,0,0,0,0,No Pool,No Fence,None,0,5,2010,WD,Normal,58,58
64,1525,20,RL,119.0,10895,Pave,No Alley Access,Reg,Lvl,AllPub,Corner,Gtl,Names,Norm,Norm,1Fam,1Story,5,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Rec,648.0,Unf,0.0,648.0,324.0,972.0,GasA,TA,Y,SBrkr,972,0,0,972,972,1620.0,0.0,0.0,0.0,1,0,1.0,1.0,3,1,TA,5.0,5.0,5,Typ,0,No Fireplace,Attchd,1955.0,Unf,1.0,305.0,TA,TA,Y,0,0,205,0,0,205,0,No Pool,GdWo,None,0,6,2010,WD,Normal,55,55
65,1526,190,RL,70.0,13587,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,2FmCon,1Story,5,1958,1958,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Av,Rec,532.0,Unf,0.0,532.0,456.0,988.0,GasA,TA,Y,SBrkr,988,0,0,988,988,1520.0,1.0,0.0,1.0,1,0,1.0,2.0,2,1,TA,5.0,5.0,5,Typ,0,No Fireplace,Attchd,1958.0,Unf,1.0,264.0,TA,TA,Y,0,0,0,0,0,0,0,No Pool,No Fence,None,0,4,2010,WD,Abnorml,52,52
66,1527,30,RL,65.0,7898,Pave,No Alley Access,Reg,Lvl,AllPub,Corner,Gtl,Names,Norm,Norm,1Fam,1Story,4,1920,1994,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,0.0,576.0,576.0,GasA,Gd,Y,SBrkr,985,0,0,985,985,985.0,0.0,1.0,0.5,1,0,1.0,1.5,2,1,TA,4.5,5.0,4,Typ,0,No Fireplace,Detchd,1989.0,Unf,2.0,676.0,TA,TA,N,0,0,0,0,0,0,0,No Pool,No Fence,None,0,4,2010,WD,Normal,90,16
67,1528,50,RL,60.0,8064,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Names,Artery,Norm,1Fam,1.5Fin,6,1948,2004,Gable,CompShg,WdShing,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,481.0,Rec,174.0,655.0,161.0,816.0,GasA,TA,Y,SBrkr,816,408,0,1224,1224,1879.0,1.0,0.0,1.0,1,0,1.0,2.0,3,1,TA,6.0,6.0,5,Typ,0,No Fireplace,Detchd,1950.0,Unf,1.0,280.0,TA,TA,Y,414,0,0,0,0,0,0,No Pool,GdWo,None,0,5,2010,WD,Normal,62,6
68,1529,20,RL,81.0,7635,Pave,No Alley Access,IR1,Lvl,AllPub,Corner,Gtl,Names,Norm,Norm,1Fam,1Story,5,1960,1960,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,588.0,LwQ,350.0,938.0,237.0,1175.0,GasA,Ex,Y,SBrkr,1175,0,0,1175,1175,2113.0,0.0,0.0,0.0,1,1,1.5,1.5,3,1,TA,5.5,6.0,6,Typ,0,No Fireplace,Detchd,1960.0,RFn,2.0,484.0,TA,TA,Y,0,0,0,0,0,0,0,No Pool,No Fence,None,0,6,2010,WD,Normal,50,50
69,1530,20,RL,80.0,9760,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Mod,Names,Norm,Norm,1Fam,1Story,6,1963,1984,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,218.0,TA,TA,CBlock,TA,TA,Gd,BLQ,717.0,LwQ,263.0,980.0,415.0,1395.0,GasA,TA,Y,SBrkr,1395,0,0,1395,1395,2375.0,1.0,0.0,1.0,1,0,1.0,2.0,2,1,TA,5.0,5.0,7,Min1,1,TA,Attchd,1963.0,RFn,2.0,440.0,TA,TA,Y,657,0,113,0,240,353,0,No Pool,No Fence,None,0,5,2010,WD,Normal,47,26
70,1531,50,RM,60.0,4800,Pave,No Alley Access,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,1900,1954,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,771.0,TA,TA,PConc,TA,TA,No,ALQ,48.0,Unf,0.0,48.0,661.0,709.0,GasA,TA,Y,SBrkr,1157,687,0,1844,1844,1892.0,1.0,0.0,1.0,1,0,1.0,2.0,3,1,TA,6.0,6.0,9,Min2,2,Gd,Basment,1900.0,Unf,1.0,240.0,TA,TA,Y,84,0,0,0,0,0,0,No Pool,No Fence,None,0,1,2010,COD,Abnorml,110,56
71,1532,30,RM,56.0,4485,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,5,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,BLQ,579.0,Unf,0.0,579.0,357.0,936.0,GasA,TA,Y,SBrkr,936,0,0,936,936,1515.0,1.0,0.0,1.0,1,0,1.0,2.0,2,1,TA,5.0,5.0,5,Typ,1,Gd,No Garage,1950.0,No Garage,0.0,0.0,No Garage,No Garage,P,51,0,135,0,0,135,0,No Pool,MnPrv,None,0,5,2010,WD,Normal,90,60
72,1533,20,RM,69.0,5805,Pave,Grvl,Reg,Bnk,AllPub,Inside,Mod,OldTown,Norm,Norm,1Fam,1Story,5,1957,1957,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Mn,BLQ,274.0,Rec,1073.0,1347.0,0.0,1347.0,GasA,Gd,Y,SBrkr,1347,0,0,1347,1347,2694.0,1.0,1.0,1.5,1,0,1.0,2.5,3,1,Gd,6.5,7.0,6,Typ,0,No Fireplace,Detchd,1957.0,Unf,2.0,551.0,TA,TA,Y,0,0,0,0,0,0,0,No Pool,No Fence,None,0,6,2010,WD,Normal,53,53
73,1534,45,RM,50.0,6900,Pave,No Alley Access,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,1938,2000,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,0.0,827.0,827.0,GasA,Gd,Y,SBrkr,827,424,0,1251,1251,1251.0,0.0,0.0,0.0,1,0,1.0,1.0,3,1,Fa,5.0,5.0,6,Typ,0,No Fireplace,Detchd,1938.0,Unf,1.0,240.0,Fa,TA,N,0,0,0,0,0,0,0,No Pool,No Fence,None,0,1,2010,WD,Normal,72,10
74,1535,50,RM,69.0,11851,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,1948,2009,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,BrkTil,TA,TA,No,BLQ,780.0,Unf,0.0,780.0,247.0,1027.0,GasA,Ex,Y,SBrkr,1027,606,0,1633,1633,2413.0,0.0,0.0,0.0,1,0,1.0,1.0,3,1,Gd,5.0,5.0,7,Typ,1,Gd,Detchd,1948.0,Unf,1.0,240.0,TA,TA,Y,0,100,126,0,0,226,0,No Pool,No Fence,None,0,6,2010,WD,Normal,62,1
75,1536,50,RM,0.0,8239,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,1920,1962,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,176.0,Unf,0.0,176.0,832.0,1008.0,GasA,TA,Y,SBrkr,1060,185,0,1245,1245,1421.0,0.0,0.0,0.0,1,0,1.0,1.0,3,1,TA,5.0,5.0,6,Typ,0,No Fireplace,Detchd,1962.0,Unf,1.0,315.0,TA,TA,Y,0,0,334,0,0,334,0,No Pool,No Fence,None,0,3,2010,WD,Normal,90,48
76,1537,30,RM,68.0,9656,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,2,1923,1970,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,Fa,BrkTil,Fa,Fa,No,Unf,0.0,Unf,0.0,0.0,678.0,678.0,GasA,TA,N,SBrkr,832,0,0,832,832,832.0,0.0,0.0,0.0,1,0,1.0,1.0,2,1,TA,4.0,4.0,5,Typ,1,Gd,Detchd,1928.0,Unf,2.0,780.0,Fa,Fa,N,0,0,0,0,0,0,0,No Pool,No Fence,None,0,6,2010,WD,Abnorml,87,40
77,1538,70,RM,60.0,9600,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,8,1900,2003,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,0.0,930.0,930.0,GasW,TA,N,SBrkr,930,636,0,1566,1566,1566.0,0.0,0.0,0.0,2,0,2.0,2.0,3,1,Gd,6.0,6.0,7,Typ,0,No Fireplace,Detchd,1930.0,Unf,1.0,288.0,TA,TA,Y,54,228,246,0,0,474,0,No Pool,No Fence,None,0,4,2010,WD,Abnorml,110,7
78,1539,70,RM,50.0,9000,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,8,1890,2002,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,Stone,Fa,Fa,No,Unf,0.0,Unf,0.0,0.0,346.0,346.0,GasA,Ex,Y,SBrkr,1157,1111,0,2268,2268,2268.0,0.0,0.0,0.0,3,0,3.0,3.0,3,1,Gd,7.0,7.0,7,Typ,0,No Fireplace,Detchd,2003.0,Unf,2.0,624.0,TA,TA,N,0,108,0,0,0,108,0,No Pool,No Fence,None,0,4,2010,WD,Normal,120,8
79,1540,190,RM,100.0,9045,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2FmCon,2Story,5,1910,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Fa,BrkTil,TA,TA,Mn,Unf,0.0,Unf,0.0,0.0,840.0,840.0,Grav,Fa,N,FuseF,1128,1128,0,2256,2256,2256.0,0.0,0.0,0.0,2,0,2.0,2.0,4,2,Fa,8.0,8.0,12,Typ,0,No Fireplace,No Garage,1950.0,No Garage,0.0,0.0,No Garage,No Garage,N,0,18,18,0,0,36,0,No Pool,No Fence,None,0,6,2010,WD,Abnorml,100,60
